# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7297.52 13.7154 23.7558 22.3972
10000 7223.98 13.6692 23.6757 22.3217
15000 7144.99 13.6192 23.5891 22.24
20000 7142.63 13.6177 23.5865 22.2376
25000 7116.99 13.6014 23.5583 22.2109
30000 7095.99 13.588 23.5351 22.1891
35000 7070.88 13.5719 23.5073 22.1629
40000 7078.01 13.5765 23.5152 22.1703
45000 7086.65 13.582 23.5247 22.1793
50000 7070.73 13.5718 23.5071 22.1627
