# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10804.5 22.1072 22.1072 22.1072
10000 10794.5 22.1004 22.1004 22.1004
15000 10803.5 22.1066 22.1066 22.1066
20000 10807.5 22.1093 22.1093 22.1093
25000 10808.1 22.1097 22.1097 22.1097
30000 10817.2 22.1159 22.1159 22.1159
35000 10830.3 22.1248 22.1248 22.1248
40000 10822.9 22.1198 22.1198 22.1198
45000 10822.4 22.1194 22.1194 22.1194
50000 10824.8 22.1211 22.1211 22.1211
