# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11173 22.3558 22.3558 22.3558
10000 11198.5 22.3728 22.3728 22.3728
15000 11195.6 22.3708 22.3708 22.3708
20000 11196.6 22.3715 22.3715 22.3715
25000 11192.6 22.3688 22.3688 22.3688
30000 11187.2 22.3652 22.3652 22.3652
35000 11193.6 22.3695 22.3695 22.3695
40000 11190.7 22.3676 22.3676 22.3676
45000 11196.5 22.3714 22.3714 22.3714
50000 11211.7 22.3816 22.3816 22.3816
