# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.17937
10000 -4.17907
15000 -4.17867
20000 -4.17871
25000 -4.17978
30000 -4.17954
35000 -4.1792
40000 -4.17904
45000 -4.18012
50000 -4.17922
