# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5690.65 12.6242 21.8658 20.6153
10000 5684.63 12.6198 21.8581 20.608
15000 5673.09 12.6112 21.8433 20.5941
20000 5669.76 12.6088 21.839 20.59
25000 5666.52 12.6064 21.8349 20.5861
30000 5660.16 12.6016 21.8267 20.5784
35000 5649.41 12.5937 21.8129 20.5654
40000 5647.2 12.592 21.81 20.5627
45000 5642.81 12.5888 21.8044 20.5574
50000 5641.54 12.5878 21.8027 20.5558
