# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5635.18 12.5831 21.7945 20.5481
10000 5640.25 12.5869 21.8011 20.5543
15000 5628.62 12.5782 21.7861 20.5401
20000 5622.5 12.5736 21.7782 20.5326
25000 5618.53 12.5707 21.773 20.5278
30000 5613.68 12.567 21.7668 20.5219
35000 5612.57 12.5662 21.7653 20.5206
40000 5608.8 12.5634 21.7605 20.516
45000 5608.59 12.5633 21.7602 20.5157
50000 5616.23 12.5689 21.7701 20.525
