# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.18989
10000 -4.18986
15000 -4.19021
20000 -4.19051
25000 -4.19131
30000 -4.19096
35000 -4.19159
40000 -4.19168
45000 -4.19181
50000 -4.19163
