# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.26549
10000 -4.26533
15000 -4.26901
20000 -4.26985
25000 -4.27244
30000 -4.27584
35000 -4.27741
40000 -4.27742
45000 -4.27796
50000 -4.2771
