# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.25104
10000 -4.2507
15000 -4.25275
20000 -4.25803
25000 -4.26098
30000 -4.2609
35000 -4.26256
40000 -4.26532
45000 -4.26492
50000 -4.2647
