# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5750.17 12.6681 21.9418 20.6869
10000 5752.12 12.6695 21.9443 20.6893
15000 5750.75 12.6685 21.9425 20.6876
20000 5745.89 12.665 21.9364 20.6818
25000 5748.25 12.6667 21.9394 20.6846
30000 5745.93 12.665 21.9364 20.6818
35000 5729.15 12.6526 21.915 20.6617
40000 5725.29 12.6498 21.9101 20.6571
45000 5724.03 12.6489 21.9085 20.6555
50000 5722.67 12.6479 21.9068 20.6539
