# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5965.92 12.8246 22.2129 20.9425
10000 5955.38 12.817 22.1998 20.9302
15000 5952.8 12.8152 22.1966 20.9271
20000 5956.55 12.8179 22.2012 20.9315
25000 5951.99 12.8146 22.1956 20.9262
30000 5950.48 12.8135 22.1937 20.9244
35000 5950.47 12.8135 22.1937 20.9244
40000 5945.83 12.8102 22.1879 20.919
45000 5947.65 12.8115 22.1902 20.9211
50000 5948.3 12.812 22.191 20.9218
